CODICESCUOLA,ANNOCORSO,SEZIONEANNO,TIPOGRADOSCUOLA,COMBINAZIONE,DISCIPLINA,CODICEISBN,AUTORI,TITOLO,SOTTOTITOLO,VOLUME,EDITORE,PREZZO,NUOVAADOZ,DAACQUIST,CONSIGLIATO
CA1E01100B,4,A,EE,30 ORE SETTIMANALI A TEMPO LUNGO,RELIGIONE,9788835056126,"AA VV  ",PONTI ARCOBALENO PLUS 4-5,RELIGIONE SECONDO BIENNIO,U,LA SCUOLA EDITRICE,"8,19",No,Si,No
CA1E01100B,4,A,EE,30 ORE SETTIMANALI A TEMPO LUNGO,LINGUA INGLESE,9788883397103,"AA VV  ",BILLY BOT GOLD 4,ND,1,PEARSON LONGMAN,"8,06",No,Si,No
CA1E01100B,4,A,EE,30 ORE SETTIMANALI A TEMPO LUNGO,SUSSIDIARIO DELLE DISCIPLINE (AMBITO ANTROPOLOGICO),9788842618867,"AA VV  ",SFOGLIAMONDO DISCIPLINE 4 KIT ANTROPOLOGICO,ND,1,IL CAPITELLO,"10,73",Si,Si,No
CA1E01100B,4,A,EE,30 ORE SETTIMANALI A TEMPO LUNGO,SUSSIDIARIO DELLE DISCIPLINE (AMBITO SCIENTIFICO),9788842618874,"AA VV  ",SFOGLIAMONDO DISCIPLINE 4 KIT SCIENTIFICO,ND,1,IL CAPITELLO,"10,73",Si,Si,No
CA1E01100B,4,A,EE,30 ORE SETTIMANALI A TEMPO LUNGO,SUSSIDIARIO DEI LINGUAGGI,9788842618232,"AA VV  ",SFOGLIASTORIE LINGUAGGI 4,ND,1,IL CAPITELLO,"17,28",Si,Si,No
CA1E01100B,5,A,EE,30 ORE SETTIMANALI A TEMPO LUNGO,RELIGIONE,9788835056126,"AA VV  ",PONTI ARCOBALENO PLUS 4-5,RELIGIONE SECONDO BIENNIO,U,LA SCUOLA EDITRICE,"8,19",No,No,No
CA1E01100B,5,A,EE,30 ORE SETTIMANALI A TEMPO LUNGO,LINGUA INGLESE,9788883397110,"AA VV  ",BILLY BOT GOLD 5,ND,2,PEARSON LONGMAN,"10,08",Si,Si,No
CA1E01100B,5,A,EE,30 ORE SETTIMANALI A TEMPO LUNGO,SUSSIDIARIO DEI LINGUAGGI,9788861619142,"C  TOLLOT - G  ASSANDRI ",NEL BOSCO DEI LIBRI 5,ND,2,LANG EDIZIONI,"20,96",Si,Si,No
CA1E01100B,5,A,EE,30 ORE SETTIMANALI A TEMPO LUNGO,SUSSIDIARIO DELLE DISCIPLINE,9788861619210,M  BONAZZI - L  BONCI - M N  CASPANI,AMICHE DISCIPLINE 5,ND,2,LANG EDIZIONI,"25,00",Si,Si,No
CA1E01100B,3,B,EE,30 ORE SETTIMANALI,RELIGIONE,9788835056119,"CRISTIANI CLAUDIO  ",PONTI ARCOBALENO PLUS 1-2-3,RELIGIONE PRIMO ANNO + BIENNIO,U,LA SCUOLA EDITRICE,"8,19",No,No,No
CA1E01100B,3,B,EE,30 ORE SETTIMANALI,LINGUA INGLESE,9788883397097,"AA VV  ",BILLY BOT GOLD 3,ND,3,PEARSON LONGMAN,"8,06",No,Si,No
CA1E01100B,3,B,EE,30 ORE SETTIMANALI,SUSSIDIARIO (1° BIENNIO),9791255811626,FRANCO FLAVIA - MOLINARI MARINELLA - CIGOLINI PIERLUIGI,RE FUSILLO 3,IMPARO E MI DIVERTO,3,LANG EDIZIONI,"26,71",Si,Si,No
CA1E01100B,5,B,EE,30 ORE SETTIMANALI A TEMPO LUNGO,RELIGIONE,9788835056126,"AA VV  ",PONTI ARCOBALENO PLUS 4-5,RELIGIONE SECONDO BIENNIO,U,LA SCUOLA EDITRICE,"8,19",No,No,No
CA1E01100B,5,B,EE,30 ORE SETTIMANALI A TEMPO LUNGO,LINGUA INGLESE,9788883397110,"AA VV  ",BILLY BOT GOLD 5,ND,2,PEARSON LONGMAN,"10,08",Si,Si,No
CA1E01100B,5,B,EE,30 ORE SETTIMANALI A TEMPO LUNGO,SUSSIDIARIO DEI LINGUAGGI,9788861619142,"C  TOLLOT - G  ASSANDRI ",NEL BOSCO DEI LIBRI 5,ND,2,LANG EDIZIONI,"20,96",No,Si,No
CA1E01100B,5,B,EE,30 ORE SETTIMANALI A TEMPO LUNGO,SUSSIDIARIO DELLE DISCIPLINE,9788861619210,M  BONAZZI - L  BONCI - M N  CASPANI,AMICHE DISCIPLINE 5,ND,2,LANG EDIZIONI,"25,00",No,Si,No
CA1M01200C,1,A,MM,30/33 ORE ORARIO ORDINARIO,ITALIANO,9788891556431,"ZORDAN ROSETTA  ",LETTURA OLTRE,"VOLUME 1, QUADERNO 1, MITO EPICA",1,FABBRI SCUOLA,"28,30",No,Si,No
CA1M01200C,1,A,MM,30/33 ORE ORARIO ORDINARIO,ITALIANO,9788891590848,"ZORDAN ROSETTA  ",IN OTTIMA FORMA EDIZIONE IN DUE VOLUMI,FONOLOGIA ORTOGRAFIA MORFOLOGIA LESSICO E SINTASSI,1,FABBRI SCUOLA,"29,20",Si,Si,No
CA1M01200C,1,A,MM,30/33 ORE ORARIO ORDINARIO,LINGUA INGLESE,9780194088053,"AA VV  ",THINK BIG 1 PLUS: SB+BOOSTER W/DIG,ND,1,OXFORD UNIVERSITY PRESS,"23,10",No,Si,No
CA1M01200C,1,A,MM,30/33 ORE ORARIO ORDINARIO,LINGUA INGLESE,9780194122573,"AA VV  ",THINK BIG 1,VISUAL ENGLISH TRAINER,1,OXFORD UNIVERSITY PRESS,"4,30",No,No,Mo
CA1M01200C,1,A,MM,30/33 ORE ORARIO ORDINARIO,STORIA,9791255290896,"BERTINI FRANCO  ",STORIA ANCH'IO,VOLUME 1 IL MEDIOEVO,1,MURSIA SCUOLA,"24,20",Si,Si,No
CA1M01200C,1,A,MM,30/33 ORE ORARIO ORDINARIO,GEOGRAFIA,9788842655817,DE MARCHI R - FERRARA F - DOTTORI G,GEOMAGAZINE 1 + REGIONI,ND,1,IL CAPITELLO,"23,50",No,Si,No
CA1M01200C,1,A,MM,30/33 ORE ORARIO ORDINARIO,MATEMATICA,9788826824314,VACCA ROBERTO - ARTUSO BRUNO - BEZZI CLAUDIA,ARCHIMEDE VOL. 1,ARITMETICA 1 + GEOMETRIA 1 + LABORATORIO 1,1,ATLAS,"29,50",No,Si,No
CA1M01200C,1,A,MM,30/33 ORE ORARIO ORDINARIO,SCIENZE,9788891917331,"GIANFRANCO BO - SILVIA DEQUINO ",NATURA FUTURA - 1,ND,1,PEARSON SCIENCE,"19,60",No,Si,No
CA1M01200C,1,A,MM,30/33 ORE ORARIO ORDINARIO,TECNOLOGIA,9788808950758,PACI GIAMPIETRO - PACI RICCARDO - BERNARDINI LUCIA,TECNOLOGIA.VERDE 2ED. - CONFEZIONE TECNOLOGIA+DISEGNO (LDM),ND,U,ZANICHELLI EDITORE,"27,60",No,Si,No
CA1M01200C,1,A,MM,30/33 ORE ORARIO ORDINARIO,ARTE E IMMAGINE,9788839563828,F  FILIPPI - C  MONACO - I  SIRONI,CREARTE,ND,U,PARAVIA,"33,70",No,Si,No
CA1M01200C,1,A,MM,30/33 ORE ORARIO ORDINARIO,MUSICA,9788849425895,"PAOLI R LEONE L FERRARIN F PANZA V  ",MUSICA NEL CUORE LEGGERISSIMA+EBOOK,VOLUME UNICO+TAVOLE ILLUSTRATE DI NOTE E STRUMENTI+EBOOK VOL.UNICO,U,PETRINI,"31,60",No,Si,No
CA1M01200C,1,A,MM,30/33 ORE ORARIO ORDINARIO,SCIENZE MOTORIE E SPORTIVE,9788839303998,"FIORINI G  CHIESA E  ENEA SPILIMBERGO G  ",TEAM UP EDIZ. AGGIORNATA - PERCORSI DI EDUCAZIONE FISICA + EBOOK,VOLUME + ATLANTE INTERDISCIPLINARE CON EDUCAZIONE CIVICA + EBOOK,U,MARIETTI SCUOLA,"16,20",No,No,Mo
CA1M01200C,1,A,MM,30/33 ORE ORARIO ORDINARIO,RELIGIONE CATTOLICA/ATTIVITA' ALTERNATIVA,9788835052586,"MANGANOTTI  ",SEMPRE IN VIAGGIO UNICO KIT,CORSO RELIGIONE CATTOLICA,U,LA SCUOLA EDITRICE,"20,30",No,Si,No
CA1M01200C,1,A,MM,30/33 ORE ORARIO ORDINARIO,SECONDA LINGUA COMUNITARIA (SPAGNOLO),9788808399403,"PEREZ NAVARRO JOSE' - POLETTINI CARLA ",DISFRUTA EL ESPAÑOL - VOLUME 1 (LDM),ND,1,ZANICHELLI EDITORE,"18,90",Si,Si,No
CA1M01200C,2,A,MM,30/33 ORE ORARIO ORDINARIO,ITALIANO,9788824778695,"SENSINI MARCELLO  ",IN BUONE PAROLE,VOLUME A + VOLUME B + QUADERNO + ESAME,U,A. MONDADORI SCUOLA,"39,00",No,No,No
CA1M01200C,2,A,MM,30/33 ORE ORARIO ORDINARIO,ITALIANO,9788891556431,"ZORDAN ROSETTA  ",LETTURA OLTRE,"VOLUME 1, QUADERNO 1, MITO EPICA",1,FABBRI SCUOLA,"28,30",No,No,No
CA1M01200C,2,A,MM,30/33 ORE ORARIO ORDINARIO,ITALIANO,9788891556455,"ZORDAN ROSETTA  ",LETTURA OLTRE,"VOLUME 2, QUADERNO 2, LETTERATURA TEATRO",2,FABBRI SCUOLA,"33,80",No,Si,No
CA1M01200C,2,A,MM,30/33 ORE ORARIO ORDINARIO,LINGUA INGLESE,9780194088039,"AA VV  ",THINK BIG 2 PLUS: SB+BOOSTER W/DIG,ND,2,OXFORD UNIVERSITY PRESS,"24,00",No,Si,No
CA1M01200C,2,A,MM,30/33 ORE ORARIO ORDINARIO,LINGUA INGLESE,9780194122580,"AA VV  ",THINK BIG 2,VISUAL ENGLISH TRAINER,2,OXFORD UNIVERSITY PRESS,"4,30",No,No,Ap
CA1M01200C,2,A,MM,30/33 ORE ORARIO ORDINARIO,STORIA,9788826823775,"ZANINELLI SERGIO - CRISTIANI CLAUDIO ",QUANDO E' STORIA 2,ND,2,ATLAS,"25,60",No,Si,No
CA1M01200C,2,A,MM,30/33 ORE ORARIO ORDINARIO,GEOGRAFIA,9788842655824,DE MARCHI R - FERRARA F - DOTTORI G,GEOMAGAZINE 2,ND,2,IL CAPITELLO,"23,10",No,Si,No
CA1M01200C,2,A,MM,30/33 ORE ORARIO ORDINARIO,MATEMATICA,9788826824321,VACCA ROBERTO - ARTUSO BRUNO - BEZZI CLAUDIA,ARCHIMEDE,ARITMETICA 2 + GEOMETRIA 2 + LABORATORIO 2,2,ATLAS,"29,90",No,Si,No
CA1M01200C,2,A,MM,30/33 ORE ORARIO ORDINARIO,SCIENZE,9788891917348,"GIANFRANCO BO - SILVIA DEQUINO ",NATURA FUTURA - 2,ND,2,PEARSON SCIENCE,"19,30",No,Si,No
CA1M01200C,2,A,MM,30/33 ORE ORARIO ORDINARIO,TECNOLOGIA,9788808950758,PACI GIAMPIETRO - PACI RICCARDO - BERNARDINI LUCIA,TECNOLOGIA.VERDE 2ED. - CONFEZIONE TECNOLOGIA+DISEGNO (LDM),ND,U,ZANICHELLI EDITORE,"27,60",No,No,No
CA1M01200C,2,A,MM,30/33 ORE ORARIO ORDINARIO,ARTE E IMMAGINE,9788839563828,F  FILIPPI - C  MONACO - I  SIRONI,CREARTE,ND,U,PARAVIA,"33,70",No,No,No
CA1M01200C,2,A,MM,30/33 ORE ORARIO ORDINARIO,MUSICA,9788849425895,"PAOLI R LEONE L FERRARIN F PANZA V  ",MUSICA NEL CUORE LEGGERISSIMA+EBOOK,VOLUME UNICO+TAVOLE ILLUSTRATE DI NOTE E STRUMENTI+EBOOK VOL.UNICO,U,PETRINI,"31,60",No,No,No
CA1M01200C,2,A,MM,30/33 ORE ORARIO ORDINARIO,SCIENZE MOTORIE E SPORTIVE,9788839303998,"FIORINI G  CHIESA E  ENEA SPILIMBERGO G  ",TEAM UP EDIZ. AGGIORNATA - PERCORSI DI EDUCAZIONE FISICA + EBOOK,VOLUME + ATLANTE INTERDISCIPLINARE CON EDUCAZIONE CIVICA + EBOOK,U,MARIETTI SCUOLA,"16,20",No,No,Mo
CA1M01200C,2,A,MM,30/33 ORE ORARIO ORDINARIO,RELIGIONE CATTOLICA/ATTIVITA' ALTERNATIVA,9788835052586,"MANGANOTTI  ",SEMPRE IN VIAGGIO UNICO KIT,CORSO RELIGIONE CATTOLICA,U,LA SCUOLA EDITRICE,"20,30",No,No,No
CA1M01200C,2,A,MM,30/33 ORE ORARIO ORDINARIO,SECONDA LINGUA COMUNITARIA (SPAGNOLO),9788808430922,"PEREZ NAVARRO JOSE' - POLETTINI CARLA ",TODOS A LA META - VOL. 2 (LDM),2ED. DE EN JUEGO,2,ZANICHELLI EDITORE,"21,70",No,Si,No
CA1M01200C,3,A,MM,30/33 ORE ORARIO ORDINARIO,ITALIANO,9788824778695,"SENSINI MARCELLO  ",IN BUONE PAROLE,VOLUME A + VOLUME B + QUADERNO + ESAME,U,A. MONDADORI SCUOLA,"39,00",No,No,No
CA1M01200C,3,A,MM,30/33 ORE ORARIO ORDINARIO,ITALIANO,9788891556417,"ZORDAN ROSETTA  ",LETTURA OLTRE,"VOLUME 3, QUADERNO 3",3,FABBRI SCUOLA,"32,50",No,Si,No
CA1M01200C,3,A,MM,30/33 ORE ORARIO ORDINARIO,ITALIANO,9788891556455,"ZORDAN ROSETTA  ",LETTURA OLTRE,"VOLUME 2, QUADERNO 2, LETTERATURA TEATRO",2,FABBRI SCUOLA,"33,80",No,No,No
CA1M01200C,3,A,MM,30/33 ORE ORARIO ORDINARIO,LINGUA INGLESE,9780194119337,"AA VV  ",THINK BIG 3,DIGITAL PACK: SB & WB & EXAM TRAINER + MAGAZINE & EXTRA BOOK CON QR CODE + E,3,OXFORD UNIVERSITY PRESS,"25,90",No,Si,No
CA1M01200C,3,A,MM,30/33 ORE ORARIO ORDINARIO,STORIA,9788826823782,"ZANINELLI SERGIO - CRISTIANI CLAUDIO ",QUANDO E' STORIA 3 + VERSO L'ESAME DI STATO,ND,3,ATLAS,"27,30",No,Si,No
CA1M01200C,3,A,MM,30/33 ORE ORARIO ORDINARIO,GEOGRAFIA,9788842655831,DE MARCHI R - FERRARA F - DOTTORI G,GEOMAGAZINE 3,ND,3,IL CAPITELLO,"26,10",No,Si,No
CA1M01200C,3,A,MM,30/33 ORE ORARIO ORDINARIO,MATEMATICA,9788851160463,"MONTEMURRO ANNA  ",TUTTO CHIARO! - EDIZIONE TEMATICA,ARITMETICA 2+GEOMETRIA 2+QUADERNO E PRONTUARIO 2+EBOOK+EASY EBOOK (SU DVD),2,DE AGOSTINI,"28,40",No,No,No
CA1M01200C,3,A,MM,30/33 ORE ORARIO ORDINARIO,MATEMATICA,9788851160470,"MONTEMURRO ANNA  ",TUTTO CHIARO! - EDIZIONE TEMATICA,ALGEBRA 3+GEOMETRIA 3+QUADERNO E PRONTUARIO 3+EBOOK+EASY EBOOK (SU DVD),3,DE AGOSTINI,"29,50",No,Si,No
CA1M01200C,3,A,MM,30/33 ORE ORARIO ORDINARIO,SCIENZE,9788891917355,"GIANFRANCO BO - SILVIA DEQUINO ",NATURA FUTURA - 3,ND,3,PEARSON SCIENCE,"19,30",No,Si,No
CA1M01200C,3,A,MM,30/33 ORE ORARIO ORDINARIO,TECNOLOGIA,9788808498328,"PACI GIAMPIETRO - PACI RICCARDO ","IDEA, PROGETTO, INNOVAZIONE 2ED. DI FARE - CONF. + DISEGNO (LDM)",CONFEZIONE TECNOLOGIA PLUS ARANCIONE + DISEGNO,U,ZANICHELLI EDITORE,"23,80",No,No,No
CA1M01200C,3,A,MM,30/33 ORE ORARIO ORDINARIO,ARTE E IMMAGINE,9788869172045,"RINALDI - BOCCHINO GARBERO ",M.O.M.A. VOL. B+DVD ROM+ALBUM+MI PREP.INT.,MATERIALI-OPERE-MOVIMENTI-ARTISTI (STORIA DELL'ARTE),U,LATTES,"23,80",No,No,No
CA1M01200C,3,A,MM,30/33 ORE ORARIO ORDINARIO,MUSICA,9788849425895,"PAOLI R LEONE L FERRARIN F PANZA V  ",MUSICA NEL CUORE LEGGERISSIMA+EBOOK,VOLUME UNICO+TAVOLE ILLUSTRATE DI NOTE E STRUMENTI+EBOOK VOL.UNICO,U,PETRINI,"31,60",No,No,No
CA1M01200C,3,A,MM,30/33 ORE ORARIO ORDINARIO,SCIENZE MOTORIE E SPORTIVE,9788839303998,"FIORINI G  CHIESA E  ENEA SPILIMBERGO G  ",TEAM UP EDIZ. AGGIORNATA - PERCORSI DI EDUCAZIONE FISICA + EBOOK,VOLUME + ATLANTE INTERDISCIPLINARE CON EDUCAZIONE CIVICA + EBOOK,U,MARIETTI SCUOLA,"16,20",No,No,Mo
CA1M01200C,3,A,MM,30/33 ORE ORARIO ORDINARIO,RELIGIONE CATTOLICA/ATTIVITA' ALTERNATIVA,9788835052579,"MANGANOTTI  ",SEMPRE IN VIAGGIO 3 KIT,CORSO RELIGIONE CATTOLICA,3,LA SCUOLA EDITRICE,"11,20",No,Si,No
CA1M01200C,3,A,MM,30/33 ORE ORARIO ORDINARIO,SECONDA LINGUA COMUNITARIA (SPAGNOLO),9788808528810,"PEREZ NAVARRO JOSE' - POLETTINI CARLA ",TODOS A LA META - VOL. 3 (LDM),2ED. DE EN JUEGO,3,ZANICHELLI EDITORE,"21,90",No,Si,No
CA1M01200C,2,B,MM,30/33 ORE ORARIO ORDINARIO,ITALIANO,9788824778695,"SENSINI MARCELLO  ",IN BUONE PAROLE,VOLUME A + VOLUME B + QUADERNO + ESAME,U,A. MONDADORI SCUOLA,"39,00",No,No,No
CA1M01200C,2,B,MM,30/33 ORE ORARIO ORDINARIO,ITALIANO,9788891556431,"ZORDAN ROSETTA  ",LETTURA OLTRE,"VOLUME 1, QUADERNO 1, MITO EPICA",1,FABBRI SCUOLA,"28,30",No,No,No
CA1M01200C,2,B,MM,30/33 ORE ORARIO ORDINARIO,ITALIANO,9788891556455,"ZORDAN ROSETTA  ",LETTURA OLTRE,"VOLUME 2, QUADERNO 2, LETTERATURA TEATRO",2,FABBRI SCUOLA,"33,80",No,Si,No
CA1M01200C,2,B,MM,30/33 ORE ORARIO ORDINARIO,LINGUA INGLESE,9780194088039,"AA VV  ",THINK BIG 2 PLUS: SB+BOOSTER W/DIG,ND,2,OXFORD UNIVERSITY PRESS,"24,00",No,Si,No
CA1M01200C,2,B,MM,30/33 ORE ORARIO ORDINARIO,LINGUA INGLESE,9780194122580,"AA VV  ",THINK BIG 2,VISUAL ENGLISH TRAINER,2,OXFORD UNIVERSITY PRESS,"4,30",No,No,Ap
CA1M01200C,2,B,MM,30/33 ORE ORARIO ORDINARIO,STORIA,9788826823775,"ZANINELLI SERGIO - CRISTIANI CLAUDIO ",QUANDO E' STORIA 2,ND,2,ATLAS,"25,60",No,Si,No
CA1M01200C,2,B,MM,30/33 ORE ORARIO ORDINARIO,GEOGRAFIA,9788842655824,DE MARCHI R - FERRARA F - DOTTORI G,GEOMAGAZINE 2,ND,2,IL CAPITELLO,"23,10",No,Si,No
CA1M01200C,2,B,MM,30/33 ORE ORARIO ORDINARIO,MATEMATICA,9788826824321,VACCA ROBERTO - ARTUSO BRUNO - BEZZI CLAUDIA,ARCHIMEDE,ARITMETICA 2 + GEOMETRIA 2 + LABORATORIO 2,2,ATLAS,"29,90",No,Si,No
CA1M01200C,2,B,MM,30/33 ORE ORARIO ORDINARIO,SCIENZE,9788891917348,"GIANFRANCO BO - SILVIA DEQUINO ",NATURA FUTURA - 2,ND,2,PEARSON SCIENCE,"19,30",No,Si,No
CA1M01200C,2,B,MM,30/33 ORE ORARIO ORDINARIO,TECNOLOGIA,9788808950758,PACI GIAMPIETRO - PACI RICCARDO - BERNARDINI LUCIA,TECNOLOGIA.VERDE 2ED. - CONFEZIONE TECNOLOGIA+DISEGNO (LDM),ND,U,ZANICHELLI EDITORE,"27,60",No,No,No
CA1M01200C,2,B,MM,30/33 ORE ORARIO ORDINARIO,ARTE E IMMAGINE,9788839563828,F  FILIPPI - C  MONACO - I  SIRONI,CREARTE,ND,U,PARAVIA,"33,70",No,No,No
CA1M01200C,2,B,MM,30/33 ORE ORARIO ORDINARIO,MUSICA,9788849425895,"PAOLI R LEONE L FERRARIN F PANZA V  ",MUSICA NEL CUORE LEGGERISSIMA+EBOOK,VOLUME UNICO+TAVOLE ILLUSTRATE DI NOTE E STRUMENTI+EBOOK VOL.UNICO,U,PETRINI,"31,60",No,No,No
CA1M01200C,2,B,MM,30/33 ORE ORARIO ORDINARIO,SCIENZE MOTORIE E SPORTIVE,9788839303998,"FIORINI G  CHIESA E  ENEA SPILIMBERGO G  ",TEAM UP EDIZ. AGGIORNATA - PERCORSI DI EDUCAZIONE FISICA + EBOOK,VOLUME + ATLANTE INTERDISCIPLINARE CON EDUCAZIONE CIVICA + EBOOK,U,MARIETTI SCUOLA,"16,20",No,No,Mo
